mst_card_id,mst_idol_id,mst_costume_id,bonus_costume_id,rank5_costume_id,resource_id,rarity,idol_type,level_max,life,vocal_base,vocal_max,vocal_master_bonus,dance_base,dance_max,dance_master_bonus,visual_base,visual_max,visual_master_bonus,skill_level_max,awakening_gauge_max,master_rank_max,cheer_point,mst_center_effect_id,mst_card_skill_id_list,ex_type,variation,master_lesson_begin_date,training_item_list,begin_date,sort_id,card_category,extend_card_level_max,extend_card_life,extend_card_vocal_max,extend_card_vocal_master_bonus,extend_card_dance_max,extend_card_dance_master_bonus,extend_card_visual_max,extend_card_visual_master_bonus,is_master_lesson_five_available,barrier_mission_list,training_point,sign_type,sign_type2
613,39,20121390,20131390,0,039kon0124,4,3,90,40,2039,4588,138,2640,5941,178,1427,3210,96,10,300,4,0,3303,123,7,12,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,613000,33,90,40,4588,138,5941,178,3210,96,FALSE,,0,0,0
614,40,20121400,20131400,0,040tam0104,4,3,90,40,2045,4602,138,1399,3148,94,2662,5989,180,10,300,4,0,3304,128,7,10,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,614000,33,90,40,4602,138,3148,94,5989,180,FALSE,,0,0,0
615,41,20121410,20131410,0,041fuk0124,4,3,90,40,1412,3178,95,2651,5964,179,2043,4597,138,10,300,4,0,3303,126,7,12,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,615000,33,90,40,3178,95,5964,179,4597,138,FALSE,,0,0,0
616,42,20121420,20131420,0,042miy0124,4,3,90,40,2039,4587,138,1420,3196,96,2647,5956,179,10,300,4,0,3304,127,7,12,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,616000,33,90,40,4587,138,3196,96,5956,179,FALSE,,0,0,0
617,43,20121430,20131430,0,043nor0124,4,1,90,40,2642,5944,178,1438,3235,97,2027,4560,137,10,300,4,0,1302,130,7,12,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,617000,33,90,40,5944,178,3235,97,4560,137,FALSE,,0,0,0
618,44,20121440,20131440,0,044miz0144,4,2,90,40,2055,4623,139,2639,5937,178,1413,3179,95,10,300,4,0,2303,126,7,14,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,618000,33,90,40,4623,139,5937,178,3179,95,FALSE,,0,0,0
619,45,20121450,20131450,0,045kar0124,4,3,90,40,2679,6028,181,2018,4540,136,1409,3171,95,10,300,4,0,3302,125,7,12,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,619000,33,90,40,6028,181,4540,136,3171,95,FALSE,,0,0,0
620,46,20121460,20131460,0,046rio0114,4,2,90,40,1389,3125,94,2661,5987,180,2056,4627,139,10,300,4,0,2303,131,7,11,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,620000,33,90,40,3125,94,5987,180,4627,139,FALSE,,0,0,0
621,47,20121470,20131470,0,047sub0114,4,2,90,40,2662,5989,180,1423,3202,96,2021,4548,136,10,300,4,0,2302,124,7,11,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,621000,33,90,40,5989,180,3202,96,4548,136,FALSE,,0,0,0
622,48,20121480,20131480,0,048rei0114,4,3,90,40,1429,3215,96,2037,4583,137,2640,5941,178,10,300,4,0,3304,124,7,11,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,622000,33,90,40,3215,96,4583,137,5941,178,FALSE,,0,0,0
623,49,20121490,20131490,0,049mom0114,4,2,90,40,2655,5973,179,2017,4538,136,1435,3228,97,10,300,4,0,2302,131,7,11,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,623000,33,90,40,5973,179,4538,136,3228,97,FALSE,,0,0,0
624,50,20121500,20131500,0,050jul0124,4,2,90,40,2040,4591,138,1389,3125,94,2677,6023,181,10,300,4,0,2304,124,7,12,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,624000,33,90,40,4591,138,3125,94,6023,181,FALSE,,0,0,0
625,51,20121510,20131510,0,051tmg0134,4,2,90,40,1395,3138,94,2654,5971,179,2058,4630,139,10,300,4,0,2303,127,7,13,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,625000,33,90,40,3138,94,5971,179,4630,139,FALSE,,0,0,0
626,52,20121520,20131520,0,052kao0114,4,3,90,40,2016,4537,136,2660,5985,180,1430,3217,97,10,300,4,0,3303,128,7,11,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,626000,33,90,40,4537,136,5985,180,3217,97,FALSE,,0,0,0
627,16,30103160,30103161,0,016tsu0144,4,3,90,40,3488,7848,235,1528,3439,103,2504,5634,169,10,400,4,0,3402,213,0,14,0001-01-01T00:00:00+0000,,2021-07-03T15:00:00+0800,627000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
628,2,30103020,30103021,0,002chi0124,4,2,90,40,3214,7232,217,2481,5583,167,1739,3912,117,10,400,4,0,2402,113,0,12,0001-01-01T00:00:00+0000,,2021-07-03T15:00:00+0800,628000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
629,29,0,0,0,029umi0143,3,1,70,35,2030,4737,142,2667,6223,187,1428,3332,100,10,300,4,0,1303,110,0,14,0001-01-01T00:00:00+0000,,2021-07-03T15:00:00+0800,629000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
630,8,30051080,0,0,008tak0103,3,2,70,35,1964,4582,137,1401,3269,98,2532,5908,177,10,300,4,0,2310,714,0,10,0001-01-01T00:00:00+0000,,2021-07-03T15:00:00+0800,630000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
631,46,30103460,30103461,0,046rio0124,4,2,90,40,3495,7863,236,2503,5631,169,1519,3417,103,10,400,4,0,2402,806,0,12,0001-01-01T00:00:00+0000,,2021-07-14T15:00:00+0800,631000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
632,30,30103300,30103301,0,030iku0154,4,1,90,40,1744,3925,118,2480,5580,167,3205,7212,216,10,400,4,0,1404,906,0,15,0001-01-01T00:00:00+0000,,2021-07-14T15:00:00+0800,632000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
633,10,0,0,0,010azu0133,3,3,70,35,1368,3192,96,1973,4604,138,2562,5978,179,10,300,4,0,3305,306,0,13,0001-01-01T00:00:00+0000,,2021-07-14T15:00:00+0800,633000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
634,27,30045270,0,0,027say0133,3,1,70,35,2529,5901,177,1963,4580,137,1383,3228,97,10,300,4,0,1302,107,0,13,0001-01-01T00:00:00+0000,,2021-07-14T15:00:00+0800,634000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
635,4,0,0,0,004yuk0122,2,1,50,30,1432,3580,107,1883,4707,141,1000,2501,75,10,200,4,0,1203,102,0,12,0001-01-01T00:00:00+0000,,2021-07-14T15:00:00+0800,635000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
636,28,0,0,0,028ari0133,3,1,70,35,1948,4546,136,1368,3193,96,2559,5972,179,10,300,4,0,1304,107,0,13,0001-01-01T00:00:00+0000,,2021-07-15T15:00:00+0800,636000,30,0,0,0,0,0,0,0,0,FALSE,,0,0,0
637,45,0,0,0,045kar0133,3,3,70,35,1947,4544,136,1973,4603,138,1971,4599,138,10,300,4,0,3301,614,0,13,0001-01-01T00:00:00+0000,,2021-07-15T15:00:00+0800,637000,30,0,0,0,0,0,0,0,0,FALSE,,0,0,0
638,50,0,0,0,050jul0132,2,2,50,30,1862,4656,140,1445,3613,108,1018,2546,76,10,200,4,0,2206,602,0,13,0001-01-01T00:00:00+0000,,2021-07-15T15:00:00+0800,638000,35,0,0,0,0,0,0,0,0,FALSE,,0,0,0
639,32,30103320,30103321,0,032emi0144,4,1,90,40,1505,3387,102,2510,5647,169,3522,7924,238,10,400,4,0,1404,804,0,14,0001-01-01T00:00:00+0000,,2021-07-23T15:00:00+0800,639000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
640,38,30051380,0,0,038chz0123,3,2,70,35,1950,4550,137,2538,5921,178,1396,3257,98,10,300,4,0,2305,404,0,12,0001-01-01T00:00:00+0000,,2021-07-23T15:00:00+0800,640000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
641,40,30050400,0,0,040tam0113,3,3,70,35,1390,3243,97,2548,5945,178,1948,4546,136,10,300,4,0,3309,712,0,11,0001-01-01T00:00:00+0000,,2021-07-23T15:00:00+0800,641000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
642,26,40159260,40159261,0,026yur0143,3,1,70,35,1522,3552,107,2845,6638,199,2165,5052,152,10,300,4,0,1303,205,2,14,2022-01-28T12:00:00+0800,,2021-07-23T15:00:00+0800,642000,32,0,0,0,0,0,0,0,0,FALSE,,0,0,0
643,47,0,0,0,047sub0123,3,2,70,35,1452,3388,102,2070,4831,145,2644,6169,185,10,300,4,0,2304,106,3,12,2022-01-28T12:00:00+0800,,2021-07-23T15:00:00+0800,643000,32,0,0,0,0,0,0,0,0,FALSE,,0,0,0
644,44,30103440,30103441,0,044miz0154,4,2,90,40,2518,5666,170,3521,7923,238,1528,3438,103,10,400,4,0,2403,804,0,15,0001-01-01T00:00:00+0000,,2021-07-31T15:00:00+0800,644000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
645,13,30104130,30104131,0,013hib0124,4,1,90,40,2495,5614,168,1753,3944,118,3201,7203,216,10,400,4,0,1404,905,0,12,0001-01-01T00:00:00+0000,,2021-07-31T15:00:00+0800,645000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
646,48,0,0,0,048rei0123,3,3,70,35,1456,3397,102,2638,6156,185,2039,4757,143,10,300,4,0,3303,107,0,12,0001-01-01T00:00:00+0000,,2021-07-31T15:00:00+0800,646000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
647,36,30049360,0,0,036kan0153,3,1,70,35,2561,5976,179,1950,4550,137,1403,3274,98,10,300,4,0,1308,713,0,15,0001-01-01T00:00:00+0000,,2021-07-31T15:00:00+0800,647000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
648,37,40129370,40129371,0,037nao0133,3,1,70,35,2825,6592,198,1520,3546,106,2195,5121,154,10,300,4,0,1302,207,2,13,2022-02-26T12:00:00+0800,,2021-08-04T15:00:00+0800,648000,31,0,0,0,0,0,0,0,0,FALSE,,0,0,0
649,35,0,0,0,035hin0133,3,3,70,35,2052,4788,144,1451,3386,102,2661,6209,186,10,300,4,0,3305,404,3,13,2022-02-26T12:00:00+0800,,2021-08-04T15:00:00+0800,649000,31,0,0,0,0,0,0,0,0,FALSE,,0,0,0
650,19,30103190,30103191,0,019min0124,4,1,90,40,1505,3387,102,3515,7908,237,2510,5647,169,10,400,4,0,1403,805,0,12,0001-01-01T00:00:00+0000,,2021-08-13T15:00:00+0800,650000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
651,23,30103230,30103231,0,023aka0134,4,3,90,40,2481,5582,167,3217,7238,217,1758,3955,119,10,400,4,0,3403,906,0,13,0001-01-01T00:00:00+0000,,2021-08-13T15:00:00+0800,651000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
652,49,0,0,0,049mom0123,3,2,70,35,1978,4616,138,2559,5971,179,1368,3191,96,10,300,4,0,2303,105,0,12,0001-01-01T00:00:00+0000,,2021-08-13T15:00:00+0800,652000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
653,12,30049120,0,0,012mam0133,3,3,70,35,2538,5922,178,1971,4600,138,1363,3180,95,10,300,4,0,3302,107,0,13,0001-01-01T00:00:00+0000,,2021-08-13T15:00:00+0800,653000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
654,22,0,0,0,022ser0132,2,3,50,30,1431,3578,107,1020,2549,76,1854,4634,139,10,200,4,0,3205,301,0,13,0001-01-01T00:00:00+0000,,2021-08-13T15:00:00+0800,654000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
655,9,0,0,0,009rit0103,3,2,70,35,1390,3244,97,2529,5902,177,1959,4570,137,10,300,4,0,2303,105,0,10,0001-01-01T00:00:00+0000,,2021-08-14T15:00:00+0800,655000,30,0,0,0,0,0,0,0,0,FALSE,,0,0,0
656,32,0,0,0,032emi0153,3,1,70,35,1375,3209,96,1959,4572,137,2545,5938,178,10,300,4,0,1305,305,0,15,0001-01-01T00:00:00+0000,,2021-08-14T15:00:00+0800,656000,30,0,0,0,0,0,0,0,0,FALSE,,0,0,0
657,40,0,0,0,040tam0122,2,3,50,30,1015,2537,76,1450,3624,109,1866,4665,140,10,200,4,0,3204,103,0,12,0001-01-01T00:00:00+0000,,2021-08-14T15:00:00+0800,657000,35,0,0,0,0,0,0,0,0,FALSE,,0,0,0
658,24,30103240,30103241,0,024ann0124,4,3,90,40,1527,3435,103,2490,5603,168,3513,7905,237,10,400,4,0,3404,805,0,12,0001-01-01T00:00:00+0000,,2021-08-20T15:00:00+0800,658000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
659,21,30051210,0,0,021mat0133,3,1,70,35,1974,4606,138,1394,3252,98,2532,5909,177,10,300,4,0,1310,712,0,13,0001-01-01T00:00:00+0000,,2021-08-20T15:00:00+0800,659000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
660,50,30045500,0,0,050jul0143,3,2,70,35,2550,5949,178,1955,4562,137,1390,3243,97,10,300,4,0,2302,107,0,14,0001-01-01T00:00:00+0000,,2021-08-20T15:00:00+0800,660000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
661,4,40160040,40160041,0,004yuk0133,3,1,70,35,2190,5111,153,2808,6551,197,1539,3590,108,10,300,4,0,1303,207,2,13,2022-02-26T12:00:00+0800,,2021-08-21T15:00:00+0800,661000,32,0,0,0,0,0,0,0,0,FALSE,,0,0,0
662,3,0,0,0,003mik0113,3,3,70,35,1460,3406,102,2667,6224,187,2042,4765,143,10,300,4,0,3303,106,3,11,2022-02-26T12:00:00+0800,,2021-08-21T15:00:00+0800,662000,32,0,0,0,0,0,0,0,0,FALSE,,0,0,0
663,41,30103410,30103411,0,041fuk0134,4,3,90,40,3528,7937,238,2503,5632,169,1526,3433,103,10,400,4,0,3402,806,0,13,0001-01-01T00:00:00+0000,,2021-08-31T15:00:00+0800,663000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
664,17,30104170,30104171,0,017kth0154,4,1,90,40,2484,5590,168,1762,3964,119,3211,7224,217,10,400,4,0,1404,904,0,15,0001-01-01T00:00:00+0000,,2021-08-31T15:00:00+0800,664000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
665,19,0,0,0,019min0133,3,1,70,35,2653,6191,186,1428,3332,100,2062,4811,144,10,300,4,0,1302,108,0,13,0001-01-01T00:00:00+0000,,2021-08-31T15:00:00+0800,665000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
666,35,30049350,0,0,035hin0143,3,3,70,35,2553,5957,179,1948,4545,136,1392,3249,97,10,300,4,0,3308,716,0,14,0001-01-01T00:00:00+0000,,2021-08-31T15:00:00+0800,666000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
667,36,40167360,40167361,0,036kan0163,3,1,70,35,2188,5105,153,2807,6549,196,1547,3609,108,10,300,4,0,1303,206,2,16,2022-03-26T12:00:00+0800,,2021-09-03T15:00:00+0800,667000,31,0,0,0,0,0,0,0,0,FALSE,,0,0,0
668,48,0,0,0,048rei0133,3,3,70,35,2666,6220,187,1433,3344,100,2032,4742,142,10,300,4,0,3302,105,3,13,2022-03-26T12:00:00+0800,,2021-09-03T15:00:00+0800,668000,31,0,0,0,0,0,0,0,0,FALSE,,0,0,0
669,28,30103280,30103281,0,028ari0144,4,1,90,40,2490,5602,168,1524,3429,103,3528,7939,238,10,400,4,0,1404,806,0,14,0001-01-01T00:00:00+0000,,2021-09-11T15:00:00+0800,669000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
670,5,30104050,30104051,0,005yay0124,4,3,90,40,3207,7215,216,2457,5529,166,1722,3875,116,10,400,4,0,3402,905,0,12,0001-01-01T00:00:00+0000,,2021-09-11T15:00:00+0800,670000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
671,47,0,0,0,047sub0133,3,2,70,35,1958,4569,137,2557,5967,179,1388,3239,97,10,300,4,0,2303,105,0,13,0001-01-01T00:00:00+0000,,2021-09-11T15:00:00+0800,671000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
672,3,30049030,0,0,003mik0133,3,3,70,35,2545,5939,178,1983,4627,139,1391,3245,97,10,300,4,0,3305,305,0,13,0001-01-01T00:00:00+0000,,2021-09-11T15:00:00+0800,672000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
673,20,0,0,0,020meg0132,2,2,50,30,1454,3636,109,1863,4657,140,1022,2554,77,10,200,4,0,2206,601,0,13,0001-01-01T00:00:00+0000,,2021-09-11T15:00:00+0800,673000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
674,45,0,0,0,045kar0143,3,3,70,35,1956,4565,137,2556,5965,179,1390,3243,97,10,300,4,0,3303,105,0,14,0001-01-01T00:00:00+0000,,2021-09-12T15:00:00+0800,674000,30,0,0,0,0,0,0,0,0,FALSE,,0,0,0
675,34,0,0,0,034ayu0143,3,2,70,35,1381,3222,97,2555,5961,179,1979,4618,139,10,300,4,0,2305,405,0,14,0001-01-01T00:00:00+0000,,2021-09-12T15:00:00+0800,675000,30,0,0,0,0,0,0,0,0,FALSE,,0,0,0
676,14,0,0,0,014mir0152,2,1,50,30,1883,4708,141,1011,2527,76,1430,3575,107,10,200,4,0,1202,102,0,15,0001-01-01T00:00:00+0000,,2021-09-12T15:00:00+0800,676000,35,0,0,0,0,0,0,0,0,FALSE,,0,0,0
677,13,30105130,30105131,0,013hib0134,4,1,90,40,3228,7262,218,1743,3922,118,2487,5596,168,10,400,4,0,1402,906,0,13,0001-01-01T00:00:00+0000,,2021-09-19T15:00:00+0800,677000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
678,47,30103470,30103471,0,047sub0144,4,2,90,40,1744,3924,118,2492,5608,168,3210,7223,217,10,400,4,0,2404,906,0,14,0001-01-01T00:00:00+0000,,2021-09-19T15:00:00+0800,678000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
679,21,0,0,0,021mat0143,3,1,70,35,2556,5963,179,1380,3220,97,1973,4603,138,10,300,4,0,1305,305,0,14,0001-01-01T00:00:00+0000,,2021-09-19T15:00:00+0800,679000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
680,22,40166220,40166221,0,022ser0143,3,3,70,35,2827,6596,198,2188,5105,153,1515,3534,106,10,300,4,0,3302,206,2,14,2022-03-26T12:00:00+0800,,2021-09-19T15:00:00+0800,680000,32,0,0,0,0,0,0,0,0,FALSE,,0,0,0
681,49,0,0,0,049mom0133,3,2,70,35,2039,4757,143,1440,3361,101,2673,6238,187,10,300,4,0,2306,615,3,13,2022-03-26T12:00:00+0800,,2021-09-19T15:00:00+0800,681000,32,0,0,0,0,0,0,0,0,FALSE,,0,0,0
682,25,30069250,0,0,025roc0143,3,2,70,35,1979,4618,139,1373,3204,96,2543,5934,178,10,300,4,0,2304,110,0,14,0001-01-01T00:00:00+0000,,2021-09-22T15:00:00+0800,682000,34,0,0,0,0,0,0,0,0,FALSE,,0,0,0
683,33,30070330,0,0,033sih0163,3,2,70,35,1385,3232,97,1966,4588,138,2557,5967,179,10,300,4,0,2304,106,0,16,0001-01-01T00:00:00+0000,,2021-09-22T15:00:00+0800,683000,34,0,0,0,0,0,0,0,0,FALSE,,0,0,0
684,26,30071260,0,0,026yur0173,3,1,70,35,1984,4630,139,1947,4542,136,1951,4553,137,10,300,4,0,1301,305,0,17,0001-01-01T00:00:00+0000,,2021-09-22T15:00:00+0800,684000,34,0,0,0,0,0,0,0,0,FALSE,,0,0,0
685,49,30104490,30104491,0,049mom0144,4,2,90,40,2566,5774,173,3832,8622,259,1290,2902,87,10,400,4,0,6403,706,4,14,0001-01-01T00:00:00+0000,,2021-09-27T15:00:00+0800,685000,22,0,0,0,0,0,0,0,0,FALSE,,0,0,0
686,30,30104300,30104301,0,030iku0164,4,1,90,40,3835,8629,259,2557,5754,173,1311,2950,89,10,400,4,0,6402,706,4,16,0001-01-01T00:00:00+0000,,2021-09-27T15:00:00+0800,686000,22,0,0,0,0,0,0,0,0,FALSE,,0,0,0
9001,17,30100170,30100171,30100172,017kth0144,4,1,90,40,2393,5384,162,1685,3791,114,3118,7015,210,10,400,5,0,1404,113,0,14,0001-01-01T00:00:00+0000,,2018-01-01T00:00:00+0800,107050,20,0,0,0,0,0,0,0,0,TRUE,,0,0,0
9002,2,30100020,30100021,30100022,002chi0144,4,2,90,40,2382,5359,161,3126,7033,211,1685,3791,114,10,400,5,0,2403,115,0,14,0001-01-01T00:00:00+0000,,2018-01-01T00:00:00+0800,104050,20,0,0,0,0,0,0,0,0,TRUE,,0,0,0
9003,3,30100030,30100031,30100032,003mik0124,4,3,90,40,3121,7022,211,2378,5350,161,1680,3780,113,12,400,5,0,3402,114,0,12,0001-01-01T00:00:00+0000,,2018-01-01T00:00:00+0800,104100,20,0,0,0,0,0,0,0,0,TRUE,,0,0,0
